hid,type1,type2,month,m_id,q6_1,q6_1_1,q6_1_2,q6_1_3,q6_1_4,q6_1_5,q6_1_6,q6_1_7,q6_1_8,q6_2_a,q6_2_b,q6_2_c,q6_3,q6_4_1,q6_4_2,q6_4_3,q6_4_4,q6_4_5,q6_4_6,q6_4_7,q6_4_8,q6_4_9,q6_4_10,q6_4_11,q6_4_12,q6_4_13,q6_4_1a,q6_4_2a,q6_4_3a,q6_4_4a,q6_4_5a,q6_4_6a,q6_4_7a,q6_4_8a,q6_4_9a,q6_4_10a,q6_4_11a,q6_4_12a,q6_4_13a,q6_5_1,q6_5_2,q6_5_3,q6_5_4,q6_5_5,q6_5_6,q6_5_7,q6_5_8,q6_5_9,q6_5_10,q6_5_11,q6_5_12,q6_5_13,q6_5_14,q6_5_15,q6_5_16,q6_5_17,q6_5_18,q6_5_19,q6_5_20,q6_5_21,q6_6,q6_7,q6_8,q11_b_1_1,q11_b_1_1a,q11_b_1_2,q11_b_1_2a,q11_b_1_3,q11_b_1_3a,q11_b_2_1,q11_b_2_1a,q11_b_2_2,q11_b_2_2a,q11_b_2_3,q11_b_2_3a,q11_b_3_1,q11_b_3_1a,q11_b_3_2,q11_b_3_2a,q11_b_3_3,q11_b_3_3a,q11_b_4_1,q11_b_4_1a,q11_b_4_2,q11_b_4_2a,q11_b_4_3,q11_b_4_3a,q11_b_5_1,q11_b_5_1a,q11_b_5_2,q11_b_5_2a,q11_b_5_3,q11_b_5_3a,q11_b_6_1,q11_b_6_1a,q11_b_6_2,q11_b_6_2a,q11_b_6_3,q11_b_6_3a,q11_b_7_1,q11_b_7_1a,q11_b_7_2,q11_b_7_2a,q11_b_7_3,q11_b_7_3a,q11_b_8_1,q11_b_8_1a,q11_b_8_2,q11_b_8_2a,q11_b_8_3,q11_b_8_3a,q11_b_9_1,q11_b_9_1a,q11_b_9_2,q11_b_9_2a,q11_b_9_3,q11_b_9_3a,wt
12806,1,2,8,117269,939,020,,,,,,,,1,2,3,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,3,,5,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,20000,,,,,,100000,,,,,,,,,,,,,,,,,,30000,,,,,,,,,,,,,,,,,,2055.10944
12807,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11766.54828
12808,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11766.54828
12809,1,2,12,114084,939,020,,,,,,,,9,13,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,420000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.10944
12809,1,1,3,105371,939,020,,,,,,,,9,4,2,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,,2,,,,,,8,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,9999,31,,,,,200001,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2055.10944
12810,1,2,8,118005,939,010,,,,,,,,1,3,4,1,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,100000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.424959
12812,1,1,1,104834,921,060,090,,,,,,,7,2,1,3,,,,,,6,,,,,,,,,,,,,2,,,,,,,,1,2,3,,,,,,,,,,,,,,,,,,,4,4,4,,,,,,,100000,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.424959
12812,1,2,9,114073,939,020,,,,,,,,4,5,10,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,,,6,,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4706.424959
12813,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5289.988197
12815,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9111.213209
13003,1,2,10,112149,937,390,,,,,,,,1,2,7,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,,,,,,,,13,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988.272221
13003,1,2,8,112147,937,310,,,,,,,,7,2,4,7,1,,,,,,,,,,,,,0,,,,,,,,,,,,,1,,,4,,,,,,,,,13,,,,,,,,,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4988.272221
